task_id,dataset_name,split_name,method,status,error,explained_index,explained_order,n_features_transformed,n_train_fit,n_val,n_test,n_classes,true_label_encoded,pred_label_encoded,target_label_encoded,pred_target_probability,runtime_seconds,attr_l1_norm,evidence,lambda_hyb,exactness_residual,p0,deletion_auc,deletion_drop_auc,insertion_auc,combined_score,test_accuracy,test_balanced_accuracy,test_log_loss
167124,CIFAR_10,openml_repeat0_fold0_sample0,diff_fpde,ok,,38,0,3072,43200,10800,6000,10,3,7,7,0.1934733394523135,0.09311266399981832,293.9834609034781,-89.09032157240074,,-1.1368683772161603e-13,0.1934733394523135,0.048962283007676986,0.1445110564446365,0.17065436472278048,0.15758271058370849,0.4965,0.4965,1.4444330067779316
167124,CIFAR_10,openml_repeat0_fold0_sample0,cos_fpde,ok,,38,0,3072,43200,10800,6000,10,3,7,7,0.1934733394523135,0.04524777599999652,0.6551831364470615,-0.17017421236606695,,-2.7755575615628914e-17,0.1934733394523135,0.038865593414831666,0.1546077460374818,0.18009892506106717,0.1673533355492745,0.4965,0.4965,1.4444330067779316
167124,CIFAR_10,openml_repeat0_fold0_sample0,hyb_fpde_grid,ok,,38,0,3072,43200,10800,6000,10,3,7,7,0.1934733394523135,1.0715461449999566,1.0,-0.25973533642653046,0.0,0.0,0.1934733394523135,0.038865593414831666,0.1546077460374818,0.18009892506106717,0.1673533355492745,0.4965,0.4965,1.4444330067779316
167124,CIFAR_10,openml_repeat0_fold0_sample0,shap,ok,,38,0,3072,43200,10800,6000,10,3,7,7,0.1934733394523135,0.7109487660000013,3.6676182543790845,,,,0.1934733394523135,0.03966573284470524,0.15380760660760825,0.20741518976847673,0.1806113981880425,0.4965,0.4965,1.4444330067779316
167124,CIFAR_10,openml_repeat0_fold0_sample0,lime,ok,,38,0,3072,43200,10800,6000,10,3,7,7,0.1934733394523135,0.630318872999851,1.1199004922768383,,,,0.1934733394523135,0.09203793409200961,0.10143540536030388,0.07993931208972907,0.09068735872501647,0.4965,0.4965,1.4444330067779316
167124,CIFAR_10,openml_repeat0_fold0_sample0,aime,ok,,38,0,3072,43200,10800,6000,10,3,7,7,0.1934733394523135,0.08369497400008186,405.49303866030334,,,,0.1934733394523135,0.05676850465564849,0.136704834796665,0.12065252791276496,0.128678681354715,0.4965,0.4965,1.4444330067779316
167124,CIFAR_10,openml_repeat0_fold0_sample0,diff_fpde,ok,,41,1,3072,43200,10800,6000,10,3,8,8,0.202365675461021,0.044694745000015246,1513.0372075535056,-1.8310254870064142,,-2.4158453015843406e-13,0.202365675461021,0.06279539540817347,0.13957028005284752,0.32048369452149783,0.2300269872871727,0.4965,0.4965,1.4444330067779316
167124,CIFAR_10,openml_repeat0_fold0_sample0,cos_fpde,ok,,41,1,3072,43200,10800,6000,10,3,8,8,0.202365675461021,0.04484046400011721,1.1792044756577236,0.11482882097975493,,-5.551115123125783e-17,0.202365675461021,0.060930232200274506,0.14143544326074647,0.3228344238517685,0.2321349335562575,0.4965,0.4965,1.4444330067779316
167124,CIFAR_10,openml_repeat0_fold0_sample0,hyb_fpde_grid,ok,,41,1,3072,43200,10800,6000,10,3,8,8,0.202365675461021,1.073142061999988,1.0,0.09737820992894974,0.0,-1.3877787807814457e-17,0.202365675461021,0.060930232200274506,0.14143544326074647,0.3228344238517685,0.2321349335562575,0.4965,0.4965,1.4444330067779316
167124,CIFAR_10,openml_repeat0_fold0_sample0,shap,ok,,41,1,3072,43200,10800,6000,10,3,8,8,0.202365675461021,0.6161313329998848,4.592439590830689,,,,0.202365675461021,0.0426289330874209,0.15973674237360008,0.5395249312417804,0.34963083680769025,0.4965,0.4965,1.4444330067779316
