task_id,dataset_name,split_name,method,status,error,explained_index,explained_order,n_features_transformed,n_train_fit,n_val,n_test,n_classes,true_label_encoded,pred_label_encoded,target_label_encoded,pred_target_probability,runtime_seconds,attr_l1_norm,evidence,lambda_hyb,exactness_residual,p0,deletion_auc,deletion_drop_auc,insertion_auc,combined_score,test_accuracy,test_balanced_accuracy,test_log_loss
53,vehicle,openml_repeat0_fold0_sample0,diff_fpde,ok,,0,0,18,608,153,85,4,2,2,2,0.5729106126016839,0.0038816290000056597,3.367504626865262,0.884888708135835,,4.440892098500626e-16,0.5729106126016839,0.4445489858934054,0.12836162670827844,0.6101768022995745,0.36926921450392647,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,cos_fpde,ok,,0,0,18,608,153,85,4,2,2,2,0.5729106126016839,0.0038228800000013052,0.48765873304632296,0.1513161188715198,,5.551115123125783e-17,0.5729106126016839,0.35066701003895273,0.22224360256273112,0.6992548628673741,0.46074923271505264,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,hyb_fpde_grid,ok,,0,0,18,608,153,85,4,2,2,2,0.5729106126016839,0.0057876460000017005,1.0,0.3102910060202822,0.0,0.0,0.5729106126016839,0.35066701003895273,0.22224360256273112,0.6992548628673741,0.46074923271505264,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,shap,ok,,0,0,18,608,153,85,4,2,2,2,0.5729106126016839,0.2746030959999928,4.137301158751254,,,,0.5729106126016839,0.13000014880817384,0.44291046379351,0.8993064689773597,0.6711084663854349,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,lime,ok,,0,0,18,608,153,85,4,2,2,2,0.5729106126016839,0.01669713500000114,0.6338090031283634,,,,0.5729106126016839,0.3115236202991454,0.2613869923025385,0.7891441347935321,0.5252655635480352,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,aime,ok,,0,0,18,608,153,85,4,2,2,2,0.5729106126016839,0.005434936000000334,6.392400459810935,,,,0.5729106126016839,0.3909026545493605,0.18200795805232334,0.5966458000057466,0.38932687902903496,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,diff_fpde,ok,,1,1,18,608,153,85,4,2,2,2,0.7125650307968507,0.0037083889999962594,17.319812093995196,-16.15019409765582,,0.0,0.7125650307968507,0.15238376169019274,0.560181269106658,0.7568036388144581,0.6584924539605581,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,cos_fpde,ok,,1,1,18,608,153,85,4,2,2,2,0.7125650307968507,0.0037563599999970165,1.6866952316700876,-1.5353529980784166,,-2.220446049250313e-16,0.7125650307968507,0.2145191843071495,0.49804584648970124,0.7093402602681262,0.6036930533789138,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,hyb_fpde_grid,ok,,1,1,18,608,153,85,4,2,2,2,0.7125650307968507,0.005787956000006034,0.9999999999999999,-0.9102729226062856,0.0,0.0,0.7125650307968507,0.2145191843071495,0.49804584648970124,0.7093402602681262,0.6036930533789138,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,shap,ok,,1,1,18,608,153,85,4,2,2,2,0.7125650307968507,0.18968370099999277,3.1924321454954203,,,,0.7125650307968507,0.15984029388364646,0.5527247369132042,0.8369414856335802,0.6948331112733922,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,lime,ok,,1,1,18,608,153,85,4,2,2,2,0.7125650307968507,0.01571916500000725,0.5453595271900854,,,,0.7125650307968507,0.8038193935719798,-0.0912543627751291,0.2007836155892186,0.05476462640704474,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,aime,ok,,1,1,18,608,153,85,4,2,2,2,0.7125650307968507,0.00504384700001026,8.359417448376078,,,,0.7125650307968507,0.20688459813898494,0.5056804326578658,0.7853604899793436,0.6455204613186047,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,diff_fpde,ok,,2,2,18,608,153,85,4,2,2,2,0.7416777293653432,0.0037600250000053848,1.8653407470484664,0.027209463941302775,,2.7755575615628914e-17,0.7416777293653432,0.4878341704120369,0.25384355895330624,0.7139413374294309,0.48389244819136856,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,cos_fpde,ok,,2,2,18,608,153,85,4,2,2,2,0.7416777293653432,0.003841859000004888,0.46295237265601297,0.0039959939085775845,,6.245004513516506e-17,0.7416777293653432,0.4333202956302763,0.30835743373506685,0.7880746724847192,0.548216053109893,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,hyb_fpde_grid,ok,,2,2,18,608,153,85,4,2,2,2,0.7416777293653432,0.005811921999992364,1.0,0.008631544289647047,0.0,-5.204170427930421e-17,0.7416777293653432,0.4333202956302763,0.30835743373506685,0.7880746724847192,0.548216053109893,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,shap,ok,,2,2,18,608,153,85,4,2,2,2,0.7416777293653432,0.18814308400000357,2.714294176877976,,,,0.7416777293653432,0.41947669560827555,0.3222010337570676,0.8139599883623181,0.5680805110596928,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,lime,ok,,2,2,18,608,153,85,4,2,2,2,0.7416777293653432,0.01567334599999981,0.5048507631644304,,,,0.7416777293653432,0.5519783257460005,0.18969940361934268,0.6986310656271442,0.4441652346232434,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,aime,ok,,2,2,18,608,153,85,4,2,2,2,0.7416777293653432,0.004894532000008667,5.079987787532036,,,,0.7416777293653432,0.6200972579394541,0.12158047142588901,0.6584878668890164,0.3900341691574527,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,diff_fpde,ok,,3,3,18,608,153,85,4,2,2,2,0.8384171690386693,0.003700015000006829,3.6799868150375636,-2.2103698967833623,,1.7763568394002505e-15,0.8384171690386693,0.4458683002248786,0.39254886881379064,0.7282236635153464,0.5603862661645685,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,cos_fpde,ok,,3,3,18,608,153,85,4,2,2,2,0.8384171690386693,0.003786184999995612,0.40825799587405115,-0.15952803636514873,,-1.6653345369377348e-16,0.8384171690386693,0.34681132346006394,0.4916058455786053,0.7442909310130007,0.617948388295803,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,hyb_fpde_grid,ok,,3,3,18,608,153,85,4,2,2,2,0.8384171690386693,0.005730319999997846,0.9999999999999999,-0.39075299927343893,0.0,-5.551115123125783e-17,0.8384171690386693,0.34681132346006394,0.4916058455786053,0.7442909310130007,0.617948388295803,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,shap,ok,,3,3,18,608,153,85,4,2,2,2,0.8384171690386693,0.19160748400000216,3.9162694500223663,,,,0.8384171690386693,0.24909903261479494,0.5893181364238743,0.7938510838167375,0.6915846101203059,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,lime,ok,,3,3,18,608,153,85,4,2,2,2,0.8384171690386693,0.015621457000008832,0.6017799022917099,,,,0.8384171690386693,0.34172126151255444,0.4966959075261148,0.9036277799276276,0.7001618437268712,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,aime,ok,,3,3,18,608,153,85,4,2,2,2,0.8384171690386693,0.004933039999997391,6.046167103020241,,,,0.8384171690386693,0.4950024850441901,0.34341468399447916,0.8284954143515364,0.5859550491730078,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,diff_fpde,ok,,4,4,18,608,153,85,4,2,2,2,0.5739560680331305,0.003727647000005163,2.2355783522707515,1.5033387323828613,,-8.881784197001252e-16,0.5739560680331305,0.2731628322939416,0.30079323573918887,0.7055369470502025,0.5031650913946957,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,cos_fpde,ok,,4,4,18,608,153,85,4,2,2,2,0.5739560680331305,0.0038190549999939094,0.4246427481080317,0.2547120717825109,,1.1102230246251565e-16,0.5739560680331305,0.19229235284003232,0.38166371519309816,0.751040174322013,0.5663519447575556,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,hyb_fpde_grid,ok,,4,4,18,608,153,85,4,2,2,2,0.5739560680331305,0.005769759000003205,0.9999999999999998,0.5998267318054152,0.0,-1.1102230246251565e-16,0.5739560680331305,0.19229235284003232,0.38166371519309816,0.751040174322013,0.5663519447575556,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,shap,ok,,4,4,18,608,153,85,4,2,2,2,0.5739560680331305,0.18414567099999601,3.0625686444123543,,,,0.5739560680331305,0.3258989822540491,0.24805708577908137,0.6755145433577605,0.46178581456842094,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,lime,ok,,4,4,18,608,153,85,4,2,2,2,0.5739560680331305,0.015638163000005534,0.518832423712312,,,,0.5739560680331305,0.21938371138169588,0.3545723566514346,0.8110866472642403,0.5828295019578374,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,aime,ok,,4,4,18,608,153,85,4,2,2,2,0.5739560680331305,0.004952068999998005,5.636759555358907,,,,0.5739560680331305,0.3598056621884851,0.2141504058446454,0.6685199629601102,0.4413351844023778,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,diff_fpde,ok,,5,5,18,608,153,85,4,2,1,1,0.5614843246221258,0.00371784200000036,19.613393507799742,-11.945971758036807,,5.329070518200751e-15,0.5614843246221258,0.22502344136811703,0.3364608832540088,0.5591486720457798,0.4478047776498943,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,cos_fpde,ok,,5,5,18,608,153,85,4,2,1,1,0.5614843246221258,0.0037914629999988847,1.4132271527659241,-0.8942686838139952,,-1.1102230246251565e-16,0.5614843246221258,0.22502344136811703,0.3364608832540088,0.5591486720457798,0.4478047776498943,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,hyb_fpde_grid,ok,,5,5,18,608,153,85,4,2,1,1,0.5614843246221258,0.005785743000004118,0.9999999999999999,-0.6327848159892487,0.0,0.0,0.5614843246221258,0.22502344136811703,0.3364608832540088,0.5591486720457798,0.4478047776498943,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,shap,ok,,5,5,18,608,153,85,4,2,1,1,0.5614843246221258,0.18384170400000244,3.388607274518365,,,,0.5614843246221258,0.13824392716972214,0.4232403974524037,0.6241128932557766,0.5236766453540902,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,lime,ok,,5,5,18,608,153,85,4,2,1,1,0.5614843246221258,0.015730390999991073,0.5893267437119231,,,,0.5614843246221258,0.37375383617741814,0.1877304884447077,0.49598145934711857,0.34185597389591316,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,aime,ok,,5,5,18,608,153,85,4,2,1,1,0.5614843246221258,0.004926441000009163,6.77764825954056,,,,0.5614843246221258,0.3280838957169855,0.23340042890514034,0.553621972223113,0.3935112005641267,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,diff_fpde,ok,,6,6,18,608,153,85,4,2,2,2,0.462560163258266,0.003742880000004334,4.3552375362500655,3.626927530356408,,-3.552713678800501e-15,0.462560163258266,0.3974271632687798,0.06513299998948618,0.6214657987544726,0.3432993993719794,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,cos_fpde,ok,,6,6,18,608,153,85,4,2,2,2,0.462560163258266,0.003756901999992124,0.44124451796474656,0.37896224141649354,,-5.551115123125783e-17,0.462560163258266,0.4542368766170877,0.008323286641178262,0.5768547008513359,0.29258899374625713,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,hyb_fpde_grid,ok,,6,6,18,608,153,85,4,2,2,2,0.462560163258266,0.005747885999994651,1.0,0.8588486111158231,0.0,-2.220446049250313e-16,0.462560163258266,0.4542368766170877,0.008323286641178262,0.5768547008513359,0.29258899374625713,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,shap,ok,,6,6,18,608,153,85,4,2,2,2,0.462560163258266,0.1836671709999962,2.8354996417197285,,,,0.462560163258266,0.5026698841197622,-0.04010972086149622,0.6202120692711408,0.2900511742048223,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,lime,ok,,6,6,18,608,153,85,4,2,2,2,0.462560163258266,0.015699696000012864,0.5777307062632154,,,,0.462560163258266,0.6238414630784609,-0.1612812998201949,0.6480680370011238,0.24339336859046445,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,aime,ok,,6,6,18,608,153,85,4,2,2,2,0.462560163258266,0.0049411220000052936,3.9039776090878386,,,,0.462560163258266,0.6045230496189578,-0.14196288636069176,0.41334046851883754,0.1356887910790729,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,diff_fpde,ok,,7,7,18,608,153,85,4,2,2,2,0.690734063386488,0.0037531959999910214,5.5606249998371675,-2.3063867451664306,,-2.6645352591003757e-15,0.690734063386488,0.223497366817263,0.467236696569225,0.6813376450437153,0.5742871708064702,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,cos_fpde,ok,,7,7,18,608,153,85,4,2,2,2,0.690734063386488,0.0037726140000131636,0.44499344335229885,-0.08001984297956773,,4.163336342344337e-17,0.690734063386488,0.23021212317852124,0.4605219402079668,0.631961374780559,0.5462416574942629,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,hyb_fpde_grid,ok,,7,7,18,608,153,85,4,2,2,2,0.690734063386488,0.005724159999999756,1.0,-0.17982252137638005,0.0,0.0,0.690734063386488,0.23021212317852124,0.4605219402079668,0.631961374780559,0.5462416574942629,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,shap,ok,,7,7,18,608,153,85,4,2,2,2,0.690734063386488,0.18315486000000192,3.369468234730134,,,,0.690734063386488,0.20409829285105582,0.48663577053543217,0.8385432729346657,0.6625895217350489,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,lime,ok,,7,7,18,608,153,85,4,2,2,2,0.690734063386488,0.015719445000001997,0.5431234305189997,,,,0.690734063386488,0.24397894431049058,0.4467551190759974,0.8393661725480493,0.6430606458120234,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,aime,ok,,7,7,18,608,153,85,4,2,2,2,0.690734063386488,0.004945778999996264,7.717874902690562,,,,0.690734063386488,0.4051304897755391,0.2856035736109489,0.7209618488968959,0.5032827112539224,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,diff_fpde,ok,,8,8,18,608,153,85,4,2,1,1,0.5016849042862775,0.003735668999993891,5.214985891732772,3.7364173452613705,,1.3322676295501878e-15,0.5016849042862775,0.2222450603015394,0.27943984398473815,0.8250675069254323,0.5522536754550852,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,cos_fpde,ok,,8,8,18,608,153,85,4,2,1,1,0.5016849042862775,0.0037692499999906204,0.4328183671024625,0.23356558979153969,,5.551115123125783e-17,0.5016849042862775,0.2658018714520445,0.23588303283423306,0.8238483014693065,0.5298656671517699,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,hyb_fpde_grid,ok,,8,8,18,608,153,85,4,2,1,1,0.5016849042862775,0.0057314609999963295,1.0,0.5396388128238719,0.0,0.0,0.5016849042862775,0.2658018714520445,0.23588303283423306,0.8238483014693065,0.5298656671517699,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,shap,ok,,8,8,18,608,153,85,4,2,1,1,0.5016849042862775,0.18604262399999527,4.316595812314504,,,,0.5016849042862775,0.12435590694163963,0.37732899734463793,0.881522330228336,0.629425663786487,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,lime,ok,,8,8,18,608,153,85,4,2,1,1,0.5016849042862775,0.015663441000000944,0.5744363027884414,,,,0.5016849042862775,0.2114925927571306,0.29019231152914693,0.8684729880410503,0.5793326497850986,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,aime,ok,,8,8,18,608,153,85,4,2,1,1,0.5016849042862775,0.004930075999993733,8.693285247669106,,,,0.5016849042862775,0.3284073677558018,0.17327753653047573,0.7382577891887103,0.455767662859593,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,diff_fpde,ok,,9,9,18,608,153,85,4,2,1,1,0.5942024546780782,0.0037636909999889667,4.152112900121772,2.1596847758298243,,4.440892098500626e-16,0.5942024546780782,0.42330510146203176,0.17089735321604643,0.7550712717909477,0.46298431250349703,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,cos_fpde,ok,,9,9,18,608,153,85,4,2,1,1,0.5942024546780782,0.003833405999998263,0.45123950533182633,0.14235102594467525,,5.551115123125783e-17,0.5942024546780782,0.43614059594682153,0.15806185873125667,0.756655700760825,0.45735877974604083,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,hyb_fpde_grid,ok,,9,9,18,608,153,85,4,2,1,1,0.5942024546780782,0.005825522999998611,1.0000000000000002,0.31546667404485146,0.0,5.551115123125783e-17,0.5942024546780782,0.43614059594682153,0.15806185873125667,0.756655700760825,0.45735877974604083,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,shap,ok,,9,9,18,608,153,85,4,2,1,1,0.5942024546780782,0.18229731099999924,3.722387576050082,,,,0.5942024546780782,0.30585683487647075,0.28834561980160744,0.8394986536007258,0.5639221367011666,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,lime,ok,,9,9,18,608,153,85,4,2,1,1,0.5942024546780782,0.015636841000002732,0.6058327519364569,,,,0.5942024546780782,0.24211333596576984,0.35208911871230836,0.8825061921150088,0.6172976554136586,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,aime,ok,,9,9,18,608,153,85,4,2,1,1,0.5942024546780782,0.0049065909999939095,8.376073009623745,,,,0.5942024546780782,0.6774059790877703,-0.08320352440969214,0.6296153344561459,0.2732059050232269,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,diff_fpde,ok,,10,10,18,608,153,85,4,2,2,2,0.9398323687236521,0.0037155689999934793,4.340291393879463,-1.907659608492699,,1.3322676295501878e-15,0.9398323687236521,0.3789428180782271,0.560889550645425,0.9134143306145555,0.7371519406299902,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,cos_fpde,ok,,10,10,18,608,153,85,4,2,2,2,0.9398323687236521,0.0037606070000038017,0.4392442560588329,-0.09894270345811079,,5.551115123125783e-17,0.9398323687236521,0.3789428180782271,0.560889550645425,0.9134143306145555,0.7371519406299902,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,hyb_fpde_grid,ok,,10,10,18,608,153,85,4,2,2,2,0.9398323687236521,0.005806214000003251,1.0000000000000002,-0.22525668143252459,0.0,2.7755575615628914e-17,0.9398323687236521,0.3789428180782271,0.560889550645425,0.9134143306145555,0.7371519406299902,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,shap,ok,,10,10,18,608,153,85,4,2,2,2,0.9398323687236521,0.18218844600001205,3.6280382780574634,,,,0.9398323687236521,0.570398857801326,0.369433510922326,0.914612607042385,0.6420230589823555,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,lime,ok,,10,10,18,608,153,85,4,2,2,2,0.9398323687236521,0.015618873999997618,0.5755052993484729,,,,0.9398323687236521,0.49103768060907815,0.4487946881145739,0.9664514113150704,0.7076230497148221,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,aime,ok,,10,10,18,608,153,85,4,2,2,2,0.9398323687236521,0.004932138999990343,5.309022953379903,,,,0.9398323687236521,0.7592953265800928,0.18053704214355926,0.9291697920229919,0.5548534170832755,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,diff_fpde,ok,,11,11,18,608,153,85,4,2,2,2,0.9595047363170521,0.003746526000000472,3.053906718643804,-1.6426121410763517,,-1.3322676295501878e-15,0.9595047363170521,0.1743954294192325,0.7851093068978197,0.9023993957975103,0.843754351347665,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,cos_fpde,ok,,11,11,18,608,153,85,4,2,2,2,0.9595047363170521,0.0037801360000031536,0.36597816977849934,-0.11042710584138915,,0.0,0.9595047363170521,0.24661533837325025,0.7128893979438019,0.9073680173735306,0.8101287076586663,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,hyb_fpde_grid,ok,,11,11,18,608,153,85,4,2,2,2,0.9595047363170521,0.005835567999994851,1.0,-0.301731400832522,0.0,-5.551115123125783e-17,0.9595047363170521,0.24661533837325025,0.7128893979438019,0.9073680173735306,0.8101287076586663,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,shap,ok,,11,11,18,608,153,85,4,2,2,2,0.9595047363170521,0.18303500000000383,4.38226747035891,,,,0.9595047363170521,0.22982096725948747,0.7296837690575646,0.9355392849482604,0.8326115270029125,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,lime,ok,,11,11,18,608,153,85,4,2,2,2,0.9595047363170521,0.015721757999997976,0.5138122679350743,,,,0.9595047363170521,0.343928770450819,0.6155759658662332,0.9205458588487276,0.7680609123574804,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,aime,ok,,11,11,18,608,153,85,4,2,2,2,0.9595047363170521,0.005022795000002134,4.323427567456722,,,,0.9595047363170521,0.4125300606496566,0.5469746756673955,0.9446506412837055,0.7458126584755504,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,diff_fpde,ok,,12,12,18,608,153,85,4,2,1,1,0.9573430141287794,0.0037488189999947963,7.269498055906828,-3.5561453061516595,,3.552713678800501e-15,0.9573430141287794,0.2910129683462071,0.6663300457825723,0.5852681068403451,0.6257990763114587,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,cos_fpde,ok,,12,12,18,608,153,85,4,2,1,1,0.9573430141287794,0.0037986230000086607,0.4730968641894398,-0.17783917746313044,,5.551115123125783e-17,0.9573430141287794,0.2677406076563107,0.6896024064724687,0.5543223318025527,0.6219623691375107,0.788235294117647,0.788365800865801,0.5399287026290208
53,vehicle,openml_repeat0_fold0_sample0,hyb_fpde_grid,ok,,12,12,18,608,153,85,4,2,1,1,0.9573430141287794,0.005780665000003182,1.0,-0.37590436742341027,0.0,5.551115123125783e-17,0.9573430141287794,0.2677406076563107,0.6896024064724687,0.5543223318025527,0.6219623691375107,0.788235294117647,0.788365800865801,0.5399287026290208
