task_id,dataset_name,split_name,method,status,error,explained_index,explained_order,n_features_transformed,n_train_fit,n_val,n_test,n_classes,true_label_encoded,pred_label_encoded,target_label_encoded,pred_target_probability,runtime_seconds,attr_l1_norm,evidence,lambda_hyb,exactness_residual,p0,deletion_auc,deletion_drop_auc,insertion_auc,combined_score,test_accuracy,test_balanced_accuracy,test_log_loss
49,tic-tac-toe,openml_repeat0_fold0_sample0,diff_fpde,ok,,0,0,27,689,173,96,2,1,1,1,0.9797002266626315,0.00408348799999203,2.4455819394869156,1.3194768534025991,,8.881784197001252e-16,0.9797002266626315,0.2897011072829848,0.6899991193796466,0.6969170322499417,0.6934580758147941,0.9791666666666666,0.9696969696969697,0.11563226371821585
49,tic-tac-toe,openml_repeat0_fold0_sample0,cos_fpde,ok,,0,0,27,689,173,96,2,1,1,1,0.9797002266626315,0.004065324000009696,1.5210415503290151,0.7704936859883148,,-1.1102230246251565e-16,0.9797002266626315,0.2897011072829848,0.6899991193796466,0.6969170322499417,0.6934580758147941,0.9791666666666666,0.9696969696969697,0.11563226371821585
49,tic-tac-toe,openml_repeat0_fold0_sample0,hyb_fpde_grid,ok,,0,0,27,689,173,96,2,1,1,1,0.9797002266626315,0.00621641399999362,0.9999999999999999,0.5329392616734373,0.8,0.0,0.9797002266626315,0.2897011072829848,0.6899991193796466,0.6969170322499417,0.6934580758147941,0.9791666666666666,0.9696969696969697,0.11563226371821585
49,tic-tac-toe,openml_repeat0_fold0_sample0,shap,ok,,0,0,27,689,173,96,2,1,1,1,0.9797002266626315,0.13337626300000238,7.022858413071286,,,,0.9797002266626315,0.19143032573063806,0.7882699009319933,0.940182066996426,0.8642259839642097,0.9791666666666666,0.9696969696969697,0.11563226371821585
49,tic-tac-toe,openml_repeat0_fold0_sample0,lime,ok,,0,0,27,689,173,96,2,1,1,1,0.9797002266626315,0.010661569999967924,0.6419541416881805,,,,0.9797002266626315,0.7562736004481909,0.22342662621444054,0.24032063700454537,0.23187363160949295,0.9791666666666666,0.9696969696969697,0.11563226371821585
49,tic-tac-toe,openml_repeat0_fold0_sample0,aime,ok,,0,0,27,689,173,96,2,1,1,1,0.9797002266626315,0.0057719989999895915,7.6512513149121615,,,,0.9797002266626315,0.2897011072829848,0.6899991193796466,0.6969170322499417,0.6934580758147941,0.9791666666666666,0.9696969696969697,0.11563226371821585
49,tic-tac-toe,openml_repeat0_fold0_sample0,diff_fpde,ok,,1,1,27,689,173,96,2,1,1,1,0.9170646641160219,0.003992707999998402,2.457697399477522,-0.3769620122412877,,9.43689570931383e-16,0.9170646641160219,0.784325110804074,0.13273955331194798,0.6854607844847023,0.4091001688983251,0.9791666666666666,0.9696969696969697,0.11563226371821585
49,tic-tac-toe,openml_repeat0_fold0_sample0,cos_fpde,ok,,1,1,27,689,173,96,2,1,1,1,0.9170646641160219,0.003994781000017156,1.593460315049874,-0.32278349278370133,,-5.551115123125783e-17,0.9170646641160219,0.784325110804074,0.13273955331194798,0.6854607844847023,0.4091001688983251,0.9791666666666666,0.9696969696969697,0.11563226371821585
49,tic-tac-toe,openml_repeat0_fold0_sample0,hyb_fpde_grid,ok,,1,1,27,689,173,96,2,1,1,1,0.9170646641160219,0.006090235999977267,1.0000000000000002,-0.16321765302110242,0.8,0.0,0.9170646641160219,0.784325110804074,0.13273955331194798,0.6854607844847023,0.4091001688983251,0.9791666666666666,0.9696969696969697,0.11563226371821585
49,tic-tac-toe,openml_repeat0_fold0_sample0,shap,ok,,1,1,27,689,173,96,2,1,1,1,0.9170646641160219,0.039609298000016224,7.93226066739756,,,,0.9170646641160219,0.6351830661080202,0.2818815980080017,0.9578207766556733,0.6198511873318375,0.9791666666666666,0.9696969696969697,0.11563226371821585
