task_id,dataset_name,split_name,method,status,error,explained_index,explained_order,n_features_transformed,n_train_fit,n_val,n_test,n_classes,true_label_encoded,pred_label_encoded,target_label_encoded,pred_target_probability,runtime_seconds,attr_l1_norm,evidence,lambda_hyb,exactness_residual,p0,deletion_auc,deletion_drop_auc,insertion_auc,combined_score,test_accuracy,test_balanced_accuracy,test_log_loss
3902,pc4,openml_repeat0_fold0_sample0,diff_fpde,ok,,0,0,37,1049,263,146,2,0,0,0,0.9877585435504521,0.004083327999978792,9.558632774455301,1.5500806730282013,,6.661338147750939e-16,0.9877585435504521,0.24338724053127855,0.7443713030191735,0.9957819536361656,0.8700766283276695,0.9041095890410958,0.73046875,0.1984783283445699
3902,pc4,openml_repeat0_fold0_sample0,cos_fpde,ok,,0,0,37,1049,263,146,2,0,0,0,0.9877585435504521,0.004020353000043997,1.547262843400489,-0.7660435077545023,,-2.220446049250313e-16,0.9877585435504521,0.2599856892082747,0.7277728543421774,0.9956302351608275,0.8617015447515024,0.9041095890410958,0.73046875,0.1984783283445699
3902,pc4,openml_repeat0_fold0_sample0,hyb_fpde_grid,ok,,0,0,37,1049,263,146,2,0,0,0,0.9877585435504521,0.0062486539999895285,1.0000000000000002,0.16216552195316788,1.0,0.0,0.9877585435504521,0.24338724053127855,0.7443713030191735,0.9957819536361656,0.8700766283276695,0.9041095890410958,0.73046875,0.1984783283445699
3902,pc4,openml_repeat0_fold0_sample0,shap,ok,,0,0,37,1049,263,146,2,0,0,0,0.9877585435504521,0.14925089199999775,4.961985998045788,,,,0.9877585435504521,0.9928465667459736,-0.005088023195521485,0.3193880842566288,0.15715003053055365,0.9041095890410958,0.73046875,0.1984783283445699
3902,pc4,openml_repeat0_fold0_sample0,lime,ok,,0,0,37,1049,263,146,2,0,0,0,0.9877585435504521,0.01267400199998292,0.4231558427193786,,,,0.9877585435504521,0.9925064852309535,-0.004747941680501411,0.4429673661805946,0.2191097122500466,0.9041095890410958,0.73046875,0.1984783283445699
3902,pc4,openml_repeat0_fold0_sample0,aime,ok,,0,0,37,1049,263,146,2,0,0,0,0.9877585435504521,0.010254945999975007,5.542016667503238,,,,0.9877585435504521,0.2599856892082747,0.7277728543421774,0.9956302351608275,0.8617015447515024,0.9041095890410958,0.73046875,0.1984783283445699
3902,pc4,openml_repeat0_fold0_sample0,diff_fpde,ok,,1,1,37,1049,263,146,2,0,0,0,0.840394701674854,0.006257597000001169,14.74408125809715,-12.253328486977463,,-5.329070518200751e-15,0.840394701674854,0.855846181268139,-0.015451479593285078,0.9333153922689236,0.45893195633781925,0.9041095890410958,0.73046875,0.1984783283445699
3902,pc4,openml_repeat0_fold0_sample0,cos_fpde,ok,,1,1,37,1049,263,146,2,0,0,0,0.840394701674854,0.006038687999989634,1.7150550232961914,-1.5977652429171778,,0.0,0.840394701674854,0.843842449689233,-0.0034477480143790817,0.9318274724067847,0.4641898621962028,0.9041095890410958,0.73046875,0.1984783283445699
3902,pc4,openml_repeat0_fold0_sample0,hyb_fpde_grid,ok,,1,1,37,1049,263,146,2,0,0,0,0.840394701674854,0.010450340000033975,1.0,-0.8310676177430982,1.0,1.1102230246251565e-16,0.840394701674854,0.855846181268139,-0.015451479593285078,0.9333153922689236,0.45893195633781925,0.9041095890410958,0.73046875,0.1984783283445699
3902,pc4,openml_repeat0_fold0_sample0,shap,ok,,1,1,37,1049,263,146,2,0,0,0,0.840394701674854,0.0750405550000437,5.688085577568344,,,,0.840394701674854,0.9782151819621845,-0.13782048028733052,0.41365788612658594,0.1379187029196277,0.9041095890410958,0.73046875,0.1984783283445699
3902,pc4,openml_repeat0_fold0_sample0,lime,ok,,1,1,37,1049,263,146,2,0,0,0,0.840394701674854,0.025714836000020114,0.352727311708051,,,,0.840394701674854,0.9557786680395781,-0.11538396636472414,0.7450499731985993,0.3148330034169376,0.9041095890410958,0.73046875,0.1984783283445699
3902,pc4,openml_repeat0_fold0_sample0,aime,ok,,1,1,37,1049,263,146,2,0,0,0,0.840394701674854,0.01797936700000946,11.562805924779333,,,,0.840394701674854,0.8477007388097655,-0.007306037134911514,0.9317206340937132,0.46220729847940084,0.9041095890410958,0.73046875,0.1984783283445699
3902,pc4,openml_repeat0_fold0_sample0,diff_fpde,ok,,2,2,37,1049,263,146,2,0,0,0,0.999170650568798,0.018090874999984408,20.666282543936116,19.36528124897066,,0.0,0.999170650568798,0.9585008362635671,0.04066981430523087,0.9979320961060439,0.5193009552056373,0.9041095890410958,0.73046875,0.1984783283445699
3902,pc4,openml_repeat0_fold0_sample0,cos_fpde,ok,,2,2,37,1049,263,146,2,0,0,0,0.999170650568798,0.018966201000012006,1.7099200549616582,1.4911460346548975,,-2.220446049250313e-16,0.999170650568798,0.9587785795382182,0.040392071030579735,0.9968269752556592,0.5186095231431195,0.9041095890410958,0.73046875,0.1984783283445699
