task_id,dataset_name,split_name,method,status,error,explained_index,explained_order,n_features_transformed,n_train_fit,n_val,n_test,n_classes,true_label_encoded,pred_label_encoded,target_label_encoded,pred_target_probability,runtime_seconds,attr_l1_norm,evidence,lambda_hyb,exactness_residual,p0,deletion_auc,deletion_drop_auc,insertion_auc,combined_score,test_accuracy,test_balanced_accuracy,test_log_loss
146824,mfeat-pixel,openml_repeat0_fold0_sample0,diff_fpde,ok,,0,0,240,1440,360,200,10,3,3,3,0.9996746958433478,0.008062901999991823,247.7661075727195,116.30199440203565,,1.4210854715202004e-14,0.9996746958433478,0.027251604720438062,0.9724230911229097,0.9091952486663033,0.9408091698946065,0.96,0.9600000000000002,0.16541356855188763
146824,mfeat-pixel,openml_repeat0_fold0_sample0,cos_fpde,ok,,0,0,240,1440,360,200,10,3,3,3,0.9996746958433478,0.010104792999996448,1.1748443710762257,0.46835907868581356,,5.551115123125783e-17,0.9996746958433478,0.02675255650935892,0.9729221393339889,0.9168362483369995,0.9448791938354941,0.96,0.9600000000000002,0.16541356855188763
146824,mfeat-pixel,openml_repeat0_fold0_sample0,hyb_fpde_grid,ok,,0,0,240,1440,360,200,10,3,3,3,0.9996746958433478,0.013877123000000324,1.0,0.39865627330432657,0.0,-5.551115123125783e-17,0.9996746958433478,0.02675255650935892,0.9729221393339889,0.9168362483369995,0.9448791938354941,0.96,0.9600000000000002,0.16541356855188763
146824,mfeat-pixel,openml_repeat0_fold0_sample0,shap,ok,,0,0,240,1440,360,200,10,3,3,3,0.9996746958433478,0.5374624990000001,9.886802923922628,,,,0.9996746958433478,0.04425063932295766,0.9554240565203901,0.9484833571223662,0.9519537068213781,0.96,0.9600000000000002,0.16541356855188763
146824,mfeat-pixel,openml_repeat0_fold0_sample0,lime,ok,,0,0,240,1440,360,200,10,3,3,3,0.9996746958433478,0.05562452600000256,1.1928393656835539,,,,0.9996746958433478,0.8279124175448145,0.1717622782985333,0.30537359135483955,0.23856793482668642,0.96,0.9600000000000002,0.16541356855188763
146824,mfeat-pixel,openml_repeat0_fold0_sample0,aime,ok,,0,0,240,1440,360,200,10,3,3,3,0.9996746958433478,0.01894244400000389,35.02140871188195,,,,0.9996746958433478,0.027010058701268203,0.9726646371420796,0.9289673625687297,0.9508159998554047,0.96,0.9600000000000002,0.16541356855188763
146824,mfeat-pixel,openml_repeat0_fold0_sample0,diff_fpde,ok,,1,1,240,1440,360,200,10,3,3,3,0.999470299950464,0.022064182999997684,302.54442211200535,214.774823226553,,5.684341886080802e-14,0.999470299950464,0.11755521924780368,0.8819150807026603,0.9398131459951636,0.9108641133489119,0.96,0.9600000000000002,0.16541356855188763
146824,mfeat-pixel,openml_repeat0_fold0_sample0,cos_fpde,ok,,1,1,240,1440,360,200,10,3,3,3,0.999470299950464,0.017996686000003592,1.235606660780946,0.7342629010712627,,0.0,0.999470299950464,0.03237355293101894,0.967096747019445,0.954208387606324,0.9606525673128845,0.96,0.9600000000000002,0.16541356855188763
146824,mfeat-pixel,openml_repeat0_fold0_sample0,hyb_fpde_grid,ok,,1,1,240,1440,360,200,10,3,3,3,0.999470299950464,0.026092789000003336,0.9999999999999999,0.59425294827011,0.0,1.1102230246251565e-16,0.999470299950464,0.03237355293101894,0.967096747019445,0.954208387606324,0.9606525673128845,0.96,0.9600000000000002,0.16541356855188763
146824,mfeat-pixel,openml_repeat0_fold0_sample0,shap,ok,,1,1,240,1440,360,200,10,3,3,3,0.999470299950464,0.44010320799999647,9.945161084916418,,,,0.999470299950464,0.042119276297641894,0.9573510236528221,0.9451318145661872,0.9512414191095047,0.96,0.9600000000000002,0.16541356855188763
146824,mfeat-pixel,openml_repeat0_fold0_sample0,lime,ok,,1,1,240,1440,360,200,10,3,3,3,0.999470299950464,0.1777582480000035,1.223423795282315,,,,0.999470299950464,0.7421245686133624,0.2573457313371016,0.19733151069116145,0.22733862101413152,0.96,0.9600000000000002,0.16541356855188763
